path,class,risk,invariant,n_distinct,n_present,val_glider,val_ultralight,val_ga_single,val_jet,val_electric
"_blad/0/_geo_xyz/10,14,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,14,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,15,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,15,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,15,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,16,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,16,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,16,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,17,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,17,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,17,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/10,2,0",FLIGHT,,False,4,4,,1.250000000,1.649999857,0.049999736,3.257690430
"_blad/0/_geo_xyz/10,2,1",FLIGHT,,False,4,4,,-0.052703850,0.039686687,0.000333333,-0.136393741
"_blad/0/_geo_xyz/10,2,2",FLIGHT,,False,4,4,,-0.145451486,-0.042591427,-0.001250000,-0.180743054
"_blad/0/_geo_xyz/10,3,0",FLIGHT,,False,4,4,,1.250000000,1.649999857,0.049999669,3.257690430
"_blad/0/_geo_xyz/10,3,1",FLIGHT,,False,4,4,,-0.038966130,0.016548095,0.000416667,-0.120690264
"_blad/0/_geo_xyz/10,3,2",FLIGHT,,False,4,4,,-0.091279931,0.008816071,0.000000000,0.002787722
"_blad/0/_geo_xyz/10,4,0",FLIGHT,,False,4,4,,1.250000000,1.649999857,0.049999669,3.257690430
"_blad/0/_geo_xyz/10,4,1",FLIGHT,,False,4,4,,-0.006146707,-0.018716188,0.000416667,-0.037995897
"_blad/0/_geo_xyz/10,4,2",FLIGHT,,False,4,4,,-0.019966058,0.075008452,0.001666667,0.302575201
"_blad/0/_geo_xyz/10,5,0",FLIGHT,,False,4,4,,1.250000000,1.649999857,0.049999848,3.257690430
"_blad/0/_geo_xyz/10,5,1",FLIGHT,,False,4,4,,0.050660968,-0.080638841,0.000189394,0.083677188
"_blad/0/_geo_xyz/10,5,2",FLIGHT,,False,4,4,,0.068189107,0.169488251,0.004166667,0.634925067
"_blad/0/_geo_xyz/10,6,0",FLIGHT,,False,4,4,,1.250000000,1.649999857,0.049999997,3.257690430
"_blad/0/_geo_xyz/10,6,1",FLIGHT,,False,4,4,,0.101718530,-0.132241055,0.000000000,0.194648221
"_blad/0/_geo_xyz/10,6,2",FLIGHT,,False,4,4,,0.147421151,0.248221412,0.006250001,0.938042283
"_blad/0/_geo_xyz/10,7,0",FLIGHT,,False,4,4,,1.250000000,1.649999857,0.049999997,3.257690430
"_blad/0/_geo_xyz/10,7,1",FLIGHT,,False,4,4,,0.101718530,-0.132241055,0.000000000,0.194648221
"_blad/0/_geo_xyz/10,7,2",FLIGHT,,False,4,4,,0.147421151,0.248221412,0.006250001,0.938042283
"_blad/0/_geo_xyz/10,8,0",FLIGHT,,False,4,4,,1.250000000,1.649999857,0.050000146,3.257690430
"_blad/0/_geo_xyz/10,8,1",FLIGHT,,False,4,4,,0.080668718,-0.095682561,-0.000189394,0.143188015
"_blad/0/_geo_xyz/10,8,2",FLIGHT,,False,4,4,,0.056357555,0.161473632,0.004166667,0.622576237
"_blad/0/_geo_xyz/10,9,0",FLIGHT,,False,4,4,,1.250000000,1.649999857,0.050000325,3.257690430
"_blad/0/_geo_xyz/10,9,1",FLIGHT,,False,4,4,,0.057049148,-0.051812381,-0.000416667,0.087299153
"_blad/0/_geo_xyz/10,9,2",FLIGHT,,False,4,4,,-0.045823075,0.057376310,0.001666667,0.279961258
"_blad/0/_geo_xyz/11,0,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999995,3.909228563
"_blad/0/_geo_xyz/11,0,1",FLIGHT,,False,4,4,,-0.028763711,0.035596553,0.000000000,-0.051105812
"_blad/0/_geo_xyz/11,0,2",FLIGHT,,False,4,4,,-0.197500437,-0.079932064,-0.002083333,-0.280278772
"_blad/0/_geo_xyz/11,1,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999835,3.909228563
"_blad/0/_geo_xyz/11,1,1",FLIGHT,,False,4,4,,-0.042333946,0.037719533,0.000166667,-0.094581142
"_blad/0/_geo_xyz/11,1,2",FLIGHT,,False,4,4,,-0.180667087,-0.067492492,-0.001833333,-0.245025128
"_blad/0/_geo_xyz/11,10,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000394,3.909228563
"_blad/0/_geo_xyz/11,10,1",FLIGHT,,False,4,4,,0.035363901,-0.015986413,-0.000416667,0.053702462
"_blad/0/_geo_xyz/11,10,2",FLIGHT,,False,4,4,,-0.115467541,-0.007119311,0.000000000,0.042284492
"_blad/0/_geo_xyz/11,11,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000315,3.909228563
"_blad/0/_geo_xyz/11,11,1",FLIGHT,,False,4,4,,0.013118749,0.008568802,-0.000333333,-0.000375804
"_blad/0/_geo_xyz/11,11,2",FLIGHT,,False,4,4,,-0.169083580,-0.053654689,-0.001250000,-0.230235532
"_blad/0/_geo_xyz/11,12,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000155,3.909228563
"_blad/0/_geo_xyz/11,12,1",FLIGHT,,False,4,4,,-0.009184433,0.024930403,-0.000166667,-0.027073678
"_blad/0/_geo_xyz/11,12,2",FLIGHT,,False,4,4,,-0.191547111,-0.073187940,-0.001833333,-0.270227224
"_blad/0/_geo_xyz/11,13,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999995,3.909228563
"_blad/0/_geo_xyz/11,13,1",FLIGHT,,False,4,4,,-0.028763711,0.035596553,0.000000000,-0.051105812
"_blad/0/_geo_xyz/11,13,2",FLIGHT,,False,4,4,,-0.197500437,-0.079932064,-0.002083333,-0.280278772
"_blad/0/_geo_xyz/11,14,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,14,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,14,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,15,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,15,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,15,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,16,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,16,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,16,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,17,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,17,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,17,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/11,2,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999675,3.909228563
"_blad/0/_geo_xyz/11,2,1",FLIGHT,,False,4,4,,-0.049714424,0.034147065,0.000333333,-0.119311512
"_blad/0/_geo_xyz/11,2,2",FLIGHT,,False,4,4,,-0.148706466,-0.042263795,-0.001250000,-0.169536635
"_blad/0/_geo_xyz/11,3,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999596,3.909228563
"_blad/0/_geo_xyz/11,3,1",FLIGHT,,False,4,4,,-0.039312918,0.015986413,0.000416667,-0.110324927
"_blad/0/_geo_xyz/11,3,2",FLIGHT,,False,4,4,,-0.093896568,0.007119311,0.000000000,-0.009098025
"_blad/0/_geo_xyz/11,4,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999596,3.909228563
"_blad/0/_geo_xyz/11,4,1",FLIGHT,,False,4,4,,-0.011881368,-0.012490831,0.000416667,-0.041950691
"_blad/0/_geo_xyz/11,4,2",FLIGHT,,False,4,4,,-0.021513954,0.071064964,0.001666667,0.265794039
"_blad/0/_geo_xyz/11,5,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999812,3.909228563
"_blad/0/_geo_xyz/11,5,1",FLIGHT,,False,4,4,,0.040202834,-0.063926555,0.000189394,0.060712207
"_blad/0/_geo_xyz/11,5,2",FLIGHT,,False,4,4,,0.071099460,0.163100183,0.004166667,0.568124533
"_blad/0/_geo_xyz/11,6,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999995,3.909228563
"_blad/0/_geo_xyz/11,6,1",FLIGHT,,False,4,4,,0.086291134,-0.106789656,0.000000000,0.153317437
"_blad/0/_geo_xyz/11,6,2",FLIGHT,,False,4,4,,0.153051257,0.239796177,0.006250001,0.840836346
"_blad/0/_geo_xyz/11,7,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999995,3.909228563
"_blad/0/_geo_xyz/11,7,1",FLIGHT,,False,4,4,,0.086291134,-0.106789656,0.000000000,0.153317437
"_blad/0/_geo_xyz/11,7,2",FLIGHT,,False,4,4,,0.153051257,0.239796177,0.006250001,0.840836346
"_blad/0/_geo_xyz/11,8,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000177,3.909228563
"_blad/0/_geo_xyz/11,8,1",FLIGHT,,False,4,4,,0.071376406,-0.078459658,-0.000189394,0.113768965
"_blad/0/_geo_xyz/11,8,2",FLIGHT,,False,4,4,,0.060867950,0.156628072,0.004166667,0.558450162
"_blad/0/_geo_xyz/11,9,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000394,3.909228563
"_blad/0/_geo_xyz/11,9,1",FLIGHT,,False,4,4,,0.054408453,-0.044463657,-0.000416667,0.070136242
"_blad/0/_geo_xyz/11,9,2",FLIGHT,,False,4,4,,-0.044005677,0.056826338,0.001666667,0.246901482
"_blad/0/_geo_xyz/12,0,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999995,3.909228563
"_blad/0/_geo_xyz/12,0,1",FLIGHT,,False,4,4,,-0.028763711,0.035596553,0.000000000,-0.051105812
"_blad/0/_geo_xyz/12,0,2",FLIGHT,,False,4,4,,-0.197500437,-0.079932064,-0.002083333,-0.280278772
"_blad/0/_geo_xyz/12,1,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999835,3.909228563
"_blad/0/_geo_xyz/12,1,1",FLIGHT,,False,4,4,,-0.042333946,0.037719533,0.000166667,-0.094581142
"_blad/0/_geo_xyz/12,1,2",FLIGHT,,False,4,4,,-0.180667087,-0.067492492,-0.001833333,-0.245025128
"_blad/0/_geo_xyz/12,10,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000394,3.909228563
"_blad/0/_geo_xyz/12,10,1",FLIGHT,,False,4,4,,0.035363901,-0.015986413,-0.000416667,0.053702462
"_blad/0/_geo_xyz/12,10,2",FLIGHT,,False,4,4,,-0.115467541,-0.007119311,0.000000000,0.042284492
"_blad/0/_geo_xyz/12,11,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000315,3.909228563
"_blad/0/_geo_xyz/12,11,1",FLIGHT,,False,4,4,,0.013118749,0.008568802,-0.000333333,-0.000375804
"_blad/0/_geo_xyz/12,11,2",FLIGHT,,False,4,4,,-0.169083580,-0.053654689,-0.001250000,-0.230235532
"_blad/0/_geo_xyz/12,12,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000155,3.909228563
"_blad/0/_geo_xyz/12,12,1",FLIGHT,,False,4,4,,-0.009184433,0.024930403,-0.000166667,-0.027073678
"_blad/0/_geo_xyz/12,12,2",FLIGHT,,False,4,4,,-0.191547111,-0.073187940,-0.001833333,-0.270227224
"_blad/0/_geo_xyz/12,13,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999995,3.909228563
"_blad/0/_geo_xyz/12,13,1",FLIGHT,,False,4,4,,-0.028763711,0.035596553,0.000000000,-0.051105812
"_blad/0/_geo_xyz/12,13,2",FLIGHT,,False,4,4,,-0.197500437,-0.079932064,-0.002083333,-0.280278772
"_blad/0/_geo_xyz/12,14,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,14,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,14,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,15,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,15,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,15,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,16,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,16,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,16,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,17,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,17,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,17,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/12,2,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999675,3.909228563
"_blad/0/_geo_xyz/12,2,1",FLIGHT,,False,4,4,,-0.049714424,0.034147065,0.000333333,-0.119311512
"_blad/0/_geo_xyz/12,2,2",FLIGHT,,False,4,4,,-0.148706466,-0.042263795,-0.001250000,-0.169536635
"_blad/0/_geo_xyz/12,3,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999596,3.909228563
"_blad/0/_geo_xyz/12,3,1",FLIGHT,,False,4,4,,-0.039312918,0.015986413,0.000416667,-0.110324927
"_blad/0/_geo_xyz/12,3,2",FLIGHT,,False,4,4,,-0.093896568,0.007119311,0.000000000,-0.009098025
"_blad/0/_geo_xyz/12,4,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999596,3.909228563
"_blad/0/_geo_xyz/12,4,1",FLIGHT,,False,4,4,,-0.011881368,-0.012490831,0.000416667,-0.041950691
"_blad/0/_geo_xyz/12,4,2",FLIGHT,,False,4,4,,-0.021513954,0.071064964,0.001666667,0.265794039
"_blad/0/_geo_xyz/12,5,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999812,3.909228563
"_blad/0/_geo_xyz/12,5,1",FLIGHT,,False,4,4,,0.040202834,-0.063926555,0.000189394,0.060712207
"_blad/0/_geo_xyz/12,5,2",FLIGHT,,False,4,4,,0.071099460,0.163100183,0.004166667,0.568124533
"_blad/0/_geo_xyz/12,6,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999995,3.909228563
"_blad/0/_geo_xyz/12,6,1",FLIGHT,,False,4,4,,0.086291134,-0.106789656,0.000000000,0.153317437
"_blad/0/_geo_xyz/12,6,2",FLIGHT,,False,4,4,,0.153051257,0.239796177,0.006250001,0.840836346
"_blad/0/_geo_xyz/12,7,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.059999995,3.909228563
"_blad/0/_geo_xyz/12,7,1",FLIGHT,,False,4,4,,0.086291134,-0.106789656,0.000000000,0.153317437
"_blad/0/_geo_xyz/12,7,2",FLIGHT,,False,4,4,,0.153051257,0.239796177,0.006250001,0.840836346
"_blad/0/_geo_xyz/12,8,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000177,3.909228563
"_blad/0/_geo_xyz/12,8,1",FLIGHT,,False,4,4,,0.071376406,-0.078459658,-0.000189394,0.113768965
"_blad/0/_geo_xyz/12,8,2",FLIGHT,,False,4,4,,0.060867950,0.156628072,0.004166667,0.558450162
"_blad/0/_geo_xyz/12,9,0",FLIGHT,,False,4,4,,1.500000000,1.979999781,0.060000394,3.909228563
"_blad/0/_geo_xyz/12,9,1",FLIGHT,,False,4,4,,0.054408453,-0.044463657,-0.000416667,0.070136242
"_blad/0/_geo_xyz/12,9,2",FLIGHT,,False,4,4,,-0.044005677,0.056826338,0.001666667,0.246901482
"_blad/0/_geo_xyz/13,0,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999993,4.560766697
"_blad/0/_geo_xyz/13,0,1",FLIGHT,,False,4,4,,-0.023640836,0.029080594,0.000000000,-0.037631709
"_blad/0/_geo_xyz/13,0,2",FLIGHT,,False,4,4,,-0.181689531,-0.075867519,-0.002083333,-0.246178314
"_blad/0/_geo_xyz/13,1,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999807,4.560766697
"_blad/0/_geo_xyz/13,1,1",FLIGHT,,False,4,4,,-0.036605157,0.031660326,0.000166667,-0.077818200
"_blad/0/_geo_xyz/13,1,2",FLIGHT,,False,4,4,,-0.166645601,-0.064436972,-0.001833333,-0.217159957
"_blad/0/_geo_xyz/13,10,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.070000462,4.560766697
"_blad/0/_geo_xyz/13,10,1",FLIGHT,,False,4,4,,0.034089997,-0.015173504,-0.000416666,0.045700904
"_blad/0/_geo_xyz/13,10,2",FLIGHT,,False,4,4,,-0.102991231,-0.005816119,0.000000000,0.042878158
"_blad/0/_geo_xyz/13,11,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.070000373,4.560766697
"_blad/0/_geo_xyz/13,11,1",FLIGHT,,False,4,4,,0.014633219,0.005309555,-0.000333333,0.004691103
"_blad/0/_geo_xyz/13,11,2",FLIGHT,,False,4,4,,-0.153826460,-0.050173413,-0.001250000,-0.206673592
"_blad/0/_geo_xyz/13,12,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.070000179,4.560766697
"_blad/0/_geo_xyz/13,12,1",FLIGHT,,False,4,4,,-0.005690745,0.019521521,-0.000166667,-0.016736209
"_blad/0/_geo_xyz/13,12,2",FLIGHT,,False,4,4,,-0.175338134,-0.069089860,-0.001833333,-0.237713113
"_blad/0/_geo_xyz/13,13,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999993,4.560766697
"_blad/0/_geo_xyz/13,13,1",FLIGHT,,False,4,4,,-0.023640836,0.029080594,0.000000000,-0.037631709
"_blad/0/_geo_xyz/13,13,2",FLIGHT,,False,4,4,,-0.181689531,-0.075867519,-0.002083333,-0.246178314
"_blad/0/_geo_xyz/13,14,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,14,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,14,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,15,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,15,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,15,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,16,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,16,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,16,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,17,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,17,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,17,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/13,2,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999613,4.560766697
"_blad/0/_geo_xyz/13,2,1",FLIGHT,,False,4,4,,-0.044694345,0.029587161,0.000333333,-0.101241492
"_blad/0/_geo_xyz/13,2,2",FLIGHT,,False,4,4,,-0.137316704,-0.040867623,-0.001250000,-0.155869067
"_blad/0/_geo_xyz/13,3,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999523,4.560766697
"_blad/0/_geo_xyz/13,3,1",FLIGHT,,False,4,4,,-0.037208330,0.015173504,0.000416666,-0.098236836
"_blad/0/_geo_xyz/13,3,2",FLIGHT,,False,4,4,,-0.085003331,0.005816119,0.000000000,-0.018620960
"_blad/0/_geo_xyz/13,4,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999523,4.560766697
"_blad/0/_geo_xyz/13,4,1",FLIGHT,,False,4,4,,-0.015228679,-0.008090971,0.000416666,-0.044560798
"_blad/0/_geo_xyz/13,4,2",FLIGHT,,False,4,4,,-0.015994467,0.066510133,0.001666667,0.228315353
"_blad/0/_geo_xyz/13,5,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999777,4.560766697
"_blad/0/_geo_xyz/13,5,1",FLIGHT,,False,4,4,,0.030806886,-0.051264141,0.000189394,0.038650639
"_blad/0/_geo_xyz/13,5,2",FLIGHT,,False,4,4,,0.075173981,0.154378727,0.004166667,0.497953385
"_blad/0/_geo_xyz/13,6,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999993,4.560766697
"_blad/0/_geo_xyz/13,6,1",FLIGHT,,False,4,4,,0.070922509,-0.087241784,0.000000000,0.112895124
"_blad/0/_geo_xyz/13,6,2",FLIGHT,,False,4,4,,0.154618621,0.227602571,0.006250001,0.738534927
"_blad/0/_geo_xyz/13,7,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999993,4.560766697
"_blad/0/_geo_xyz/13,7,1",FLIGHT,,False,4,4,,0.070922509,-0.087241784,0.000000000,0.112895124
"_blad/0/_geo_xyz/13,7,2",FLIGHT,,False,4,4,,0.154618621,0.227602571,0.006250001,0.738534927
"_blad/0/_geo_xyz/13,8,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.070000209,4.560766697
"_blad/0/_geo_xyz/13,8,1",FLIGHT,,False,4,4,,0.061274149,-0.065058239,-0.000189394,0.085004821
"_blad/0/_geo_xyz/13,8,2",FLIGHT,,False,4,4,,0.066607185,0.149091348,0.004166667,0.490867525
"_blad/0/_geo_xyz/13,9,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.070000462,4.560766697
"_blad/0/_geo_xyz/13,9,1",FLIGHT,,False,4,4,,0.050147206,-0.038437977,-0.000416666,0.053754177
"_blad/0/_geo_xyz/13,9,2",FLIGHT,,False,4,4,,-0.034891866,0.054877900,0.001666667,0.213360146
"_blad/0/_geo_xyz/14,0,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999993,4.560766697
"_blad/0/_geo_xyz/14,0,1",FLIGHT,,False,4,4,,-0.023640836,0.029080594,0.000000000,-0.037631709
"_blad/0/_geo_xyz/14,0,2",FLIGHT,,False,4,4,,-0.181689531,-0.075867519,-0.002083333,-0.246178314
"_blad/0/_geo_xyz/14,1,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999807,4.560766697
"_blad/0/_geo_xyz/14,1,1",FLIGHT,,False,4,4,,-0.036605157,0.031660326,0.000166667,-0.077818200
"_blad/0/_geo_xyz/14,1,2",FLIGHT,,False,4,4,,-0.166645601,-0.064436972,-0.001833333,-0.217159957
"_blad/0/_geo_xyz/14,10,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.070000462,4.560766697
"_blad/0/_geo_xyz/14,10,1",FLIGHT,,False,4,4,,0.034089997,-0.015173504,-0.000416666,0.045700904
"_blad/0/_geo_xyz/14,10,2",FLIGHT,,False,4,4,,-0.102991231,-0.005816119,0.000000000,0.042878158
"_blad/0/_geo_xyz/14,11,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.070000373,4.560766697
"_blad/0/_geo_xyz/14,11,1",FLIGHT,,False,4,4,,0.014633219,0.005309555,-0.000333333,0.004691103
"_blad/0/_geo_xyz/14,11,2",FLIGHT,,False,4,4,,-0.153826460,-0.050173413,-0.001250000,-0.206673592
"_blad/0/_geo_xyz/14,12,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.070000179,4.560766697
"_blad/0/_geo_xyz/14,12,1",FLIGHT,,False,4,4,,-0.005690745,0.019521521,-0.000166667,-0.016736209
"_blad/0/_geo_xyz/14,12,2",FLIGHT,,False,4,4,,-0.175338134,-0.069089860,-0.001833333,-0.237713113
"_blad/0/_geo_xyz/14,13,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999993,4.560766697
"_blad/0/_geo_xyz/14,13,1",FLIGHT,,False,4,4,,-0.023640836,0.029080594,0.000000000,-0.037631709
"_blad/0/_geo_xyz/14,13,2",FLIGHT,,False,4,4,,-0.181689531,-0.075867519,-0.002083333,-0.246178314
"_blad/0/_geo_xyz/14,14,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,14,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,14,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,15,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,15,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,15,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,16,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,16,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,16,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,17,0",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,17,1",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,17,2",FLIGHT,,False,1,4,,0.000000000,0.000000000,0.000000000,0.000000000
"_blad/0/_geo_xyz/14,2,0",FLIGHT,,False,4,4,,1.750000000,2.309999704,0.069999613,4.560766697
